username,nome_completo,bio,n_publicacoes,n_seguidores,n_seguindo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes,link_externo,verificado.1,status_conta,n_seguidores_num,nivel_influencia,n_seguindo_num,cidade,estado,tipo_perfil,eh_estudante,genero_inferido
092_.davixpx,092_.Davixpx,092_.davixpx Davi VENI-VIDI-VICI se o amor constrói castelos o ódio ergue impérios. O PROCESSO ME ENSINOU.. A SER MAIS FORTE Davi VENI-VIDI-VICI se o amor constrói castelos o ódio ergue impérios. O PROCESSO ME ENSINOU.. A SER MAIS FORTE,15,15,422,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,6,,False,Pública,15,Iniciante,422,,SE,Pessoa / Criador,Não,Indefinido
duke.ksl,Duke.Ksl,duke.ksl 3 3 Krist Silva Luiz faça amanha oq se pode fazer hoje Krist Silva Luiz faça amanha oq se pode fazer hoje,3,3,33,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,False,Pública,3,Iniciante,33,,SE,Pessoa / Criador,Não,Indefinido
cris_correasilva,Cris_Correasilva,"cris_correasilva Cris Corrêa Enquanto a sociedade se importa mais com a aparência do que com o carácter, vai existir um monte de mau carácter de boa... mais Cris Corrêa Enquanto a sociedade se importa mais com a aparência do que com o carácter, vai existir um monte de mau carácter de boa... mais Enquanto a sociedade se importa mais com a aparência do que com o carácter, vai existir um monte de mau carácter de boa ... mais mais",353,353,458,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,False,Pública,353,Iniciante,458,,SE,Pessoa / Criador,Não,Indefinido
vinimusicvoz,Vinimusicvoz,vinimusicvoz 2. 2. 6. 6. Vinícius Voz&Violão Ocultismo Taekwondo youtu.be/UBBB4TG2yaM Aula de canto Copa Bahia TKD Taekwondo Capoeira Copa de Sergipe My music Se inscreva Krav Magá Kapap Magia & Cartas #ZMT #BJJ Aula de canto Copa Bahia TKD Taekwondo Capoeira Copa de Sergipe My music Se inscreva Krav Magá Kapap Magia & Cartas #ZMT #BJJ,48,48,2012,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,False,Pública,48,Iniciante,2012,,SE,Pessoa / Criador,Não,Indefinido
ayrestkd,Ayrestkd,ayrestkd 5 5 2. 2. A.Tavares Rifa para SE Rifa para SE,5,5,945,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,,False,Pública,5,Iniciante,945,,SE,Pessoa / Criador,Não,Indefinido
gabrielalmeidaft,Gabrielalmeidaft,gabrielalmeidaft Gabriel Almeida | Taekwondo | Kickboxing Aracaju-Se kickboxing x Taekwondo x jiu-jitsu O gosto da vitória é saber lidar com a espera.,16,16,373,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,False,Pública,16,Iniciante,373,,SE,Pessoa / Criador,Não,Indefinido
thiagoeliandro,Thiagoeliandro,"thiagoeliandro 1. 1. 1. 1. Thiago Eliandro Goiânia, Goiás, Brasil ""Se algo rouba a paz no meu coração, é pq ocupou o lugar de Deus! "" - São Francisco de Assis linktr.ee/thiagoeliandro",451,451,1029,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,https://www.threads.com/@thiagoeliandro?xmt=AQF0PJaG1Pb9Fu2B_VkV1GcyBIHPZVBtrBxHqBf8q_hfIKA,False,Pública,451,Iniciante,1029,Goiânia,SE,Pessoa / Criador,Não,Indefinido
ana_01.08,Ana_01.08,ana_01. Ana serva daquele que servo se fez TKD Seja como uma borboleta! Acredite em sua metamorfose Ana serva daquele que servo se fez TKD Seja como uma borboleta! Acredite em sua metamorfose neném da titia neném da titia,13,13,475,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,False,Pública,13,Iniciante,475,,SE,Pessoa / Criador,Não,Indefinido
psant9,Psant9,psant9 0 0 1. 1. 2. 2. José P. - O á não se alcança fazendo o í. José P. - O á não se alcança fazendo o í.,0,0,1022,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,,False,Pública,0,Iniciante,1022,,SE,Pessoa / Criador,Não,Indefinido
williamramos_16,Williamramos_16,williamramos_16 3. 3. 5. 5. William Ramos Criador(a) de conteúdo digital Acesse nosso canal no YouTube Destaques Hard Fishing pesca Família show Japão Estados Unidos Hambúrguer Mural de patch Monster Equipo se liga! Destaques Hard Fishing pesca Família show Japão Estados Unidos Hambúrguer Mural de patch Monster Equipo se liga!,280,280,3625,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,2,,False,Pública,280,Iniciante,3625,,SE,Pessoa / Criador,Não,Indefinido
yard.y2,Yard.Y2,yard.y2 5 5 nnanda. totus tuus mariæ Non praesumat aliquis Deum se habere propitium qui benedictam Matrem offensam habuerit. nnanda. totus tuus mariæ Non praesumat aliquis Deum se habere propitium qui benedictam Matrem offensam habuerit. . .,5,5,569,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,False,Pública,5,Iniciante,569,,SE,Pessoa / Criador,Não,Indefinido
lilian.olivieira,Lilian.Olivieira,"lilian.olivieira Lilian Vieira ""não importa se eu não sou o que você quer, não é minha culpa sua projeção"" -pitty Lilian Vieira ""não importa se eu não sou o que você quer, não é minha culpa sua projeção"" -pitty",143,143,356,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,5,,False,Pública,143,Iniciante,356,,SE,Pessoa / Criador,Não,Indefinido
wtkd_taekwondo013,Wtkd_Taekwondo013,"wtkd_taekwondo013 2. 2. WTKD WILSON TAEKWONDO Equipe de esporte profissional WTKD + que uma equipe uma família orgulho de ser ZN É com amor, humildade e trabalho que se faz um trabalho de... mais Fausto Felicio Bruzarosco, jardim castelo, Santos, Sao Paulo, Brazil WTKD WILSON TAEKWONDO Equipe de esporte profissional WTKD + que uma equipe uma família orgulho de ser ZN É com amor, humildade e trabalho que se faz um trabalho de... mais WTKD + que uma equipe uma família orgulho de ser ZN É com amor, humildade e trabalho que se faz um trabalho de ... mais mais Sorridents HOME parceria fisio treinos Sorridents HOME parceria fisio treinos",83,83,2520,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,False,Pública,83,Iniciante,2520,,SE,Pessoa / Criador,Não,Indefinido
kauan.tkd,Kauan.Tkd,kauan.tkd 2. 2. Kauan Moreira boa parte renovart 1° arrasta fé SE f7 boa parte renovart 1° arrasta fé SE f7,21,21,2280,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,False,Pública,21,Iniciante,2280,,SE,Pessoa / Criador,Não,Indefinido
pattysouzasantos,Pattysouzasantos,pattysouzasantos Patty Souza Taekwondo Lifestyle Mindset Se... mais Taekwondo Lifestyle Mindset Se ... mais mais show stray kids crianças lindas taekwondo taekwondo Show do Monsta X show BTS cosplay show stray kids crianças lindas taekwondo Show do Monsta X show BTS cosplay,413,413,555,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,3,https://www.threads.com/@pattysouzasantos?xmt=AQF0jEzQ1CJ475SCig5iFxu5SPFGKHTU7RVu7E5T4c9VX3Y,False,Pública,413,Iniciante,555,,SE,Pessoa / Criador,Não,Indefinido
