username,nome_completo,bio,n_publicacoes,n_seguidores,n_seguindo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes,link_externo,verificado.1,status_conta,n_seguidores_num,nivel_influencia,n_seguindo_num,cidade,estado,tipo_perfil,eh_estudante,genero_inferido
eotoiin,Eotoiin,eotoiin 0 0 Antonio Carlos /1x1x All honor and all glory to God Antonio Carlos /1x1x All honor and all glory to God,0,0,110,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,False,Pública,0,Iniciante,110,,TO,Pessoa / Criador,Não,Indefinido
anar.eisf,Anar.Eisf,anar.eisf 6 6 1. 1. reis aux-to reis aux-to,6,6,869,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,False,Pública,6,Iniciante,869,,TO,Pessoa / Criador,Não,Indefinido
bitchoo_13,Bitchoo_13,"bitchoo_13 beautiful things don't ask attention ""I describe you so deeply, the one who was listening to it, bag to see you.... mais beautiful things don't ask attention ""I describe you so deeply, the one who was listening to it, bag to see you.... mais beautiful things don't ask attention ""I describe you so deeply, the one who was listening to it, bag to see you. ... mais mais",26,26,10,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,False,Pública,26,Iniciante,10,,TO,Pessoa / Criador,Não,Indefinido
habhuuubyyy,Habhuuubyyy,habhuuubyyy 0 0 ℋ Depression can be invisible. Born to die,0,0,68,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,https://www.threads.com/@habhuuubyyy?xmt=AQF0aiuh2cHEQrbytiuPRyPmH8GPrYJd_p7Bo78ZnZ72IVc,False,Pública,0,Iniciante,68,,TO,Pessoa / Criador,Não,Indefinido
212____nassiri,212____Nassiri,212____nassiri 2 2 Rida Nassiri Artista I learned from Taekwondo that discipline and patience are indispensable paths to any successful journey in life. ... mais I learned from Taekwondo that discipline and patience are indispensable paths to any successful journey in life. ... mais mais À la une À la une,2,2,142,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,https://www.threads.com/@212____nassiri?xmt=AQF068IbOfQP_sa-voa9pCG2Kh1jeMfeVdQ_FUXQ6OT_l7I,False,Pública,2,Iniciante,142,,TO,Pessoa / Criador,Não,Indefinido
_defaulter_sujal_,_Defaulter_Sujal_,"_defaulter_sujal_ 5 5 TKD RαUNΛK Kicking my way through life with taekwondo. Taekwondo is not just a sport, it's a way of life. Ready to kick some... mais Kicking my way through life with taekwondo. Taekwondo is not just a sport, it's a way of life. Ready to kick some ... mais mais .... bahichara.. rishikesh. Great man . .... bahichara.. rishikesh. Great man .",5,5,353,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,https://www.threads.com/@_defaulter_sujal_?xmt=AQF02TmZ3Dzp7bbkHA4RY2Ulf1PE6NA9wElgPdK00pJJ6b8,False,Pública,5,Iniciante,353,,TO,Pessoa / Criador,Não,Indefinido
royal_c_orchid,Royal_C_Orchid,royal_c_orchid 0 0 Adi3tya A part of universe trying to understand the universe itself. Commander of a fictional navy,0,0,91,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,https://www.threads.com/@royal_c_orchid?xmt=AQF06ChieVWYkmImcuuOiHMxgkhABAHNNKa1EnNgYvAVcwE,False,Pública,0,Iniciante,91,,TO,Pessoa / Criador,Não,Indefinido
pawan_lugun_7,Pawan_Lugun_7,pawan_lugun_7 Pawan Lugun me pawan lugun (G.E.L) / proud to be an taekwondo athelete ta... mais Pawan Lugun me pawan lugun (G.E.L) / proud to be an taekwondo athelete ta... mais me pawan lugun (G.E.L) / proud to be an taekwondo athelete ta ... mais mais Taekwondo my self entertainment boxing series adventure Taekwondo my self entertainment boxing series adventure,13,13,309,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,False,Pública,13,Iniciante,309,,TO,Pessoa / Criador,Não,Indefinido
keke.tkd,Keke.Tkd,keke.tkd 3 3 1. 1. Keke Atleta the game is about to change Keke Atleta the game is about to change,3,3,1340,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,False,Pública,3,Iniciante,1340,,TO,Pessoa / Criador,Não,Indefinido
saraemanuellys,Saraemanuellys,saraemanuellys 0 0 1. 1. Sara Emanuelly Welcome to the final show Sara Emanuelly Welcome to the final show,0,0,1087,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-03,1,,False,Pública,0,Iniciante,1087,,TO,Pessoa / Criador,Não,Indefinido
