username,nome_completo,verificado,url_foto_perfil,status_relacao,bio,n_publicacoes,n_seguidores,n_seguindo,link_externo,verificado,status_conta
adrianacostamakehair,adrianacostamakehair,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/509634557_18515153491059821_3525491694773457174_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QFmxM_kFmEHqqxnD-Zwd4XAcvi32lVYdC4j2sLthBK2f67kljTRQQVUw5lzfF6p760&_nc_ohc=3RJHuBEUyIwQ7kNvwH5FqFH&_nc_gid=8Dpowm65L59GnogF37siLg&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRSM9en_AlqqSj4-BdJI_AG5DuyoD0M2ZRwrsYkdUql9g&oe=688DEC2B&_nc_sid=6ff7c8,Seguir,"adrianacostamakehair 672 672 6.505 6.505 6.747 6.747 Adriana Costa Dias Palmas To🌆 🙏 Deus&Fiel🙏 -Mãe do Príncipe🤱 - Cabeleireira 💇 - Maquiadora 💄 abre.bio/adrianacostamakehair Seguido(a) por rezende_nubia, laisagabriela_ e outras 2 pessoas rezende_nubia laisagabriela_ Euzinha Penteado Make Vida fitness Sobrancelhas Aleatório Noivas Destaques Euzinha Penteado Make Vida fitness Sobrancelhas Aleatório Noivas Destaques",672,672,6505,,False,Pública
ricardo.vieira_oficial,ricardo.vieira_oficial,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/516469140_17864758830422144_2228078392551405801_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=74JpRMVhBNMQ7kNvwG02Z5F&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSPo4UgGB6Adk6mx3kucCQ6UCHUCUF8qxVfZMfdJheYyg&oe=688DE472&_nc_sid=6ff7c8,Seguir,ricardo.vieira_oficial 7 7 385 385 995 995 Ricardo.Vieira_Oficial Blog pessoal TO🦜🔁🌴MA Solteiro 😎 Nordestino de Sangue 🏜 Facebook Ricardo Vieira 😎,7,7,385,https://www.threads.com/@ricardo.vieira_oficial?xmt=AQF0gFUThGJDohTjtRyKVdG4v4AYX3kuS6G53Q5SD2hfGag,False,Pública
isabelifranca,isabelifranca,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/505469444_17845481268501934_5285410205965246541_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40MTAuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=9H4cAEj62aoQ7kNvwFsIlTW&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRfqjN6n7mASAIAAEgFctJLp-YyAZip8ueiT4KidTkyeg&oe=688E05CE&_nc_sid=6ff7c8,Seguir,isabelifranca 3 3 180 180 182 182 Isabeli Franca Soares,3,3,180,,False,Pública
rebecaskz12,rebecaskz12,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/506026429_17899335750231528_9081258608569524352_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=LTk_CIIm83gQ7kNvwE7NFhk&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTGJHFdlg8NsfXNlSBRvpRwGzfZTSRCFuTIJKuuDdtLRw&oe=688DF015&_nc_sid=6ff7c8,Seguir,rebecaskz12 0 0 199 199 1.908 1.908 Rebeca🍀✨ “What’s after like?”,0,0,199,https://www.threads.com/@rebecaskz12?xmt=AQF0ErWnuqBZqxEu4s4JjU5xdHtO_uE_IIE4Bv_uVNOf4Nc,False,Pública
alinnee_pereiraa,alinnee_pereiraa,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/515903201_18035453417666749_9070806391806623267_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=5O8UR4IdkQ4Q7kNvwFAgowC&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfR_dJYkAh4f9Fmm4OvEZ7T9k3SqSBx-bYV69u0ZmgGG4g&oe=688E030E&_nc_sid=6ff7c8,Seguir,,0,0,1096,,False,Erro inesperado
rosanalima.s,rosanalima.s,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/515906370_18513797311024414_4176236762544340012_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=7DTVqjv_gXUQ7kNvwEfxRNq&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTAf7h8Eisa52_FoXCadRvHTlE_or841nvxDdNETg84ew&oe=688DFCDF&_nc_sid=6ff7c8,Seguir,rosanalima.s 8 8 1.191 1.191 1.606 1.606 Rosana Lima Cirurgião-Dentista em Formação 🦷 Palmas-TO TSB🦷🫶 🐱🍀🐾 Rosana Lima Cirurgião-Dentista em Formação 🦷 Palmas-TO TSB🦷🫶 🐱🍀🐾 🙌 Ulbra 🫶 Outubro🤗 setembro😛 Junho🫶 Março ❤️ Out2023🤩 Julho2023 Guarulhos. SP Eu❤️ Odonto🥰 Meus Amores🥰 🙌 Ulbra 🫶 Outubro🤗 setembro😛 Junho🫶 Março ❤️ Out2023🤩 Julho2023 Guarulhos. SP Eu❤️ Odonto🥰 Meus Amores🥰,8,8,1191,,False,Pública
daniel.videomarker,daniel.videomarker,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/399577669_870710787898053_7926933555156718326_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41MTIuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=HRGmLEBHGTMQ7kNvwEXrvlP&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfT0-5UHAS6nPe_gSF347DOEZeaJ-mhIx3frYz2QVcf4ng&oe=688DE4DB&_nc_sid=6ff7c8,Seguir,daniel.videomarker 45 45 3.382 3.382 561 561 Daniel Moreira | Videomaker • Videomaker 🎬 • Especialista em vídeos na área da saúde ⚕️ • Edito vídeos há mais de 8 anos 👨🏻‍💻 FALE COMIGO 👇🏽 wa.me/5563992166635,45,45,3382,https://www.threads.com/@daniel.videomarker?xmt=AQF0Yttu4ROO87t8t1XkF5dqJ8RTzTe7WXSvdDoQ-G8_FNI,False,Pública
ceciliaandrade.to,ceciliaandrade.to,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/404911334_372721998564086_2119054118346588723_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=bIYgTIlAYNcQ7kNvwEUV6ed&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQpwrm2yTdm_xmXu91oAPyp9wplFUd9sS_l8StYbwT-AA&oe=688DE221&_nc_sid=6ff7c8,Seguir,ceciliaandrade.to 235 235 4.290 4.290 3.005 3.005 Cecília Andrade Musicista youtube.com/@CeciliaAndradeMusic Seguido(a) por ifto.palmas ifto.palmas ✝️⛪ canto lírico Mateus ❤️ regência coral detox digital livros 📚 voz 🗣️ aprendizes violão BH Spalla Gaita Aulas ✝️⛪ canto lírico Mateus ❤️ regência coral detox digital livros 📚 voz 🗣️ aprendizes violão BH Spalla Gaita Aulas,235,235,4290,https://www.threads.com/@ceciliaandrade.to?xmt=AQF0dlJVCCy3kgYsE-LXt_LEgbfZgt7ImcUwWNgKAIMe_fw,False,Pública
gabiparranails,gabiparranails,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/499050788_18050028701435879_6026047679806542682_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=ZJmcy0LgwF8Q7kNvwGWm2y5&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRs0wCASSFN3YHgKxhVhE9F5A_eu4o92OPUjZxEAhoYsg&oe=688DEE4C&_nc_sid=6ff7c8,Seguir,"msha.ke/gabiparranails gabiparranails 145 145 1.709 1.709 560 560 Gabi Parra | Designer de Unhas 💅🏽 Especialista em naturalidade e resistência ✨ Unhas com leveza, durabilidade e excelência 📍 Palmas - TO 📲... mais 💅🏽 Especialista em naturalidade e resistência ✨ Unhas com leveza, durabilidade e excelência 📍 Palmas - TO 📲 ... mais mais Meu cantinho 😍 • 💅🏼 • Antes x depois • 💅🏼 • Meu cantinho 😍 • 💅🏼 • Antes x depois",145,145,1709,,False,Pública
jhuliasara_,jhuliasara_,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/494411876_18497214658065514_8905655753895755036_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QGyx98Tv7zuCt9STrMFcetJasCFod0r5CLq2d4_UyJIiqKVsN6rvjXNctazhnRrR60&_nc_ohc=uo-PhXLbRx4Q7kNvwF9velL&_nc_gid=CDzryKPUGf_l4lYybW0pSw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQZ9W8xun8jgn_kQ_7uzYd0gY7KVkHwf5hVDLLUqPKFjA&oe=688DF55E&_nc_sid=6ff7c8,Seguir,"jhuliasara_ 50 50 1.055 1.055 1.601 1.601 Jhulia Sara Oliveira ""Guarda-me como à menina dos teus olhos, esconde-me à sombra das tuas asas,"" ❤️🙏🏽 Jhulia Sara Oliveira ""Guarda-me como à menina dos teus olhos, esconde-me à sombra das tuas asas,"" ❤️🙏🏽 Filha🥰 Filho🥰 Colação ADM🎓 Filha🥰 Filho🥰 Colação ADM🎓",50,50,1055,,False,Pública
upacentral_pmw,upacentral_pmw,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/483624697_1808339650006196_2036617083670115124_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40NDIuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QHHb2xkZb9_9XxKcBcdzfPK14kScormd5zqoSM4pQ0EOB6R9zDHh_N-Bh_p7Qn15dU&_nc_ohc=6oVllWR68lMQ7kNvwGCKpnC&_nc_gid=z31p1Td4reOW8aGa0AWI_w&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTm136N129WrWuxh2ijFXOcQDTYywIq0I_uFwEEVy71Bw&oe=688DE51C&_nc_sid=6ff7c8,Seguir,upacentral_pmw 70 70 697 697 503 503 UPA central de Palmas Igreja 2025,70,70,697,,False,Pública
franca_vit0r,franca_vit0r,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/523368667_18366710224199635_4455220066904564086_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QHHb2xkZb9_9XxKcBcdzfPK14kScormd5zqoSM4pQ0EOB6R9zDHh_N-Bh_p7Qn15dU&_nc_ohc=NOxFYnsS0m4Q7kNvwEMMdvm&_nc_gid=z31p1Td4reOW8aGa0AWI_w&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSntGTXmZwn5nPaSHuYiJ2sl5bEz5gPGtyVq8jxCZfLPA&oe=688DDFDE&_nc_sid=6ff7c8,Seguir,franca_vit0r 0 0 471 471 466 466 Vitor França Do not giv up 🙇🏾‍♂️💭🚀 Destaques 🥷🏾 Destaques 🥷🏾,0,0,471,https://www.threads.com/@franca_vit0r?xmt=AQF0Z8CDt1wzJTKevHB4CAxU7JchRmtVjl25ONNvKah6Tmo,False,Pública
