username,nome_completo,verificado,url_foto_perfil,status_relacao,bio,n_publicacoes,n_seguidores,n_seguindo,link_externo,verificado,status_conta
mayara_soares___,mayara_soares___,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/466366652_568764518866186_8269879739203272636_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QHtpTWjQ6seaD4uvdzfpEw2Rkk8p2jKIZpqQXKxlYpcZ3vXqWPP67XSMtEM3WTGCvM&_nc_ohc=fcmLw5pXkCUQ7kNvwFrMH4q&_nc_gid=tpiOAXgP0kfWUgeWuBgiFA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTTLyCIS96DxPwBqO_vtE2vf6MGniFiBFkGdEcAjae8zQ&oe=6882B9A1&_nc_sid=6ff7c8,Seguir,"mayara_soares___ 36 36 2.139 2.139 547 547 𝑀𝑎𝑦𝑎𝑟𝑎 𝑆𝑜𝑎𝑟𝑒𝑠🫶🏻 Católica 📿🤍 "" DELIVER ME FROM ALL EVIL ""🙏🏼🤍 1 Pedro 5:7🤍 PA/TO📍 𝑀𝑎𝑦𝑎𝑟𝑎 𝑆𝑜𝑎𝑟𝑒𝑠🫶🏻 Católica 📿🤍 "" DELIVER ME FROM ALL EVIL ""🙏🏼🤍 1 Pedro 5:7🤍 PA/TO📍",36,36,2139,,False,Pública
vivafit__oficial,vivafit__oficial,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/491441697_1988083011999346_8960629606811240639_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QHtpTWjQ6seaD4uvdzfpEw2Rkk8p2jKIZpqQXKxlYpcZ3vXqWPP67XSMtEM3WTGCvM&_nc_ohc=DWvj6yqbn3EQ7kNvwHktvvs&_nc_gid=tpiOAXgP0kfWUgeWuBgiFA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTS2AuILyViwfUqFnjl7Mypd0Di5tdCaQSXhT9tkqF0Zw&oe=6882BB1C&_nc_sid=6ff7c8,Seguir,vivafit__oficial 43 43 274 274 363 363 VIVA FIT- cuidando de você!🍍🥬🥕 Saúde/beleza META: ZERAR O AÇÚCAR NA VIDA DAS PESSOAS!! 🥬Produtos naturais 🫚 🥕 Sucos 🥭 🍍Detox🍋‍🟩 🍏 Pré ... mais VIVA FIT- cuidando de você!🍍🥬🥕 Saúde/beleza META: ZERAR O AÇÚCAR NA VIDA DAS PESSOAS!! 🥬Produtos naturais 🫚 🥕 Sucos 🥭 🍍Detox🍋‍🟩 🍏 Pré ... mais META: ZERAR O AÇÚCAR NA VIDA DAS PESSOAS!! 🥬Produtos naturais 🫚 🥕 Sucos 🥭 🍍Detox🍋‍🟩 🍏 Pré ... mais mais,43,43,274,,False,Pública
rayssalorrany_2,rayssalorrany_2,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/520272325_17864003988429580_501878815206450753_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHbXsx_cKnpaZ6BXByymWY6Wqn_8l_H7_q2lEGygJWlosFzeZarOiQqK7UMSuJ7nQo&_nc_ohc=H3Hjcp0y7gIQ7kNvwG6q3q1&_nc_gid=d2h6OQ4NsUSR1_kHlPB6QA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfShr-kBUWE5QQi3q5dG7Mly3xuGhaAVVX2dJ0AYnnUTzQ&oe=6882AAAF&_nc_sid=6ff7c8,Seguir,rayssalorrany_2 1 1 408 408 397 397 Rayssa🎀 🌻✨ 💍💗 🌻✨ 💍💗,1,1,408,,False,Pública
leilacantuario_,leilacantuario_,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/495581307_17877785196320486_5952150562742172598_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QHbXsx_cKnpaZ6BXByymWY6Wqn_8l_H7_q2lEGygJWlosFzeZarOiQqK7UMSuJ7nQo&_nc_ohc=93fdjx96zagQ7kNvwEjPwei&_nc_gid=d2h6OQ4NsUSR1_kHlPB6QA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRtHlYpYP8ZLlKr5WM-beGFM2UDmFmJFFs-autUH6Yn7A&oe=6882B789&_nc_sid=6ff7c8,Seguir,"leilacantuario_ 86 86 289 289 475 475 Leila | Salgados |Buffet Criador(a) de conteúdo digital Leila Cantuario | PSO -TO 📞Orçamento (63) 98450-5753 🥗Buffet |☕️Coffe break 🌶️Sabor com amor e memórias Rua 1 Setor N : 569 Setor oeste, Paraíso do Tocantins 77600000 Leila | Salgados |Buffet Criador(a) de conteúdo digital Leila Cantuario | PSO -TO 📞Orçamento (63) 98450-5753 🥗Buffet |☕️Coffe break 🌶️Sabor com amor e memórias 30/08 Agostina🎉 EVENTOS 🥗 Feedback 🥗🥨 Rotina Dezembro 🎄 Ceia de Natal 🎄 30/08 Agostina🎉 EVENTOS 🥗 Feedback 🥗🥨 Rotina Dezembro 🎄 Ceia de Natal 🎄",86,86,289,,False,Pública
carretinha_mais_diversoes,carretinha_mais_diversoes,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/490476716_1209178857495583_7030647765220442104_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QHbXsx_cKnpaZ6BXByymWY6Wqn_8l_H7_q2lEGygJWlosFzeZarOiQqK7UMSuJ7nQo&_nc_ohc=ila1KICKfa4Q7kNvwFo5xBR&_nc_gid=d2h6OQ4NsUSR1_kHlPB6QA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTNOAy8JiLD3RrVBWEDPLMPUVJEZq12F2ZEQPA0TVevfA&oe=6882A7AD&_nc_sid=6ff7c8,Seguir,wa.me/5563984232856 carretinha_mais_diversoes 10 10 553 553 744 744 Carretinha Ma+s Diversões 🛝ℙ𝕝𝕒𝕪 𝔾𝕣𝕠𝕦𝕟𝕕 𝕀𝕟𝕗𝕒𝕟𝕥𝕚𝕝 𝕄ó𝕧𝕖𝕝 ℂ𝕠𝕞𝕡𝕝𝕖𝕥𝕠 🎉𝔸𝕝𝕦𝕘𝕒𝕞𝕠𝕤 𝕡𝕒𝕣𝕒 𝕥𝕠𝕕𝕠𝕤 𝕠𝕤 𝕥𝕚𝕡𝕠𝕤 𝕕𝕖 𝔼𝕧𝕖𝕟𝕥𝕠𝕤 📲(𝟞𝟛)𝟡𝟠𝟜𝟚𝟛-𝟚𝟠𝟝𝟞 📍ℙ𝕒𝕣𝕒í𝕤𝕠-𝕋𝕆 Seguido(a) por esc.raiodesol esc.raiodesol 🥳🤸🏻🛝🤩,10,10,553,,False,Pública
olimpionettooliveira,olimpionettooliveira,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/521128705_17863715457429342_3230973770805280816_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QHbXsx_cKnpaZ6BXByymWY6Wqn_8l_H7_q2lEGygJWlosFzeZarOiQqK7UMSuJ7nQo&_nc_ohc=8aY1HWLgSKMQ7kNvwGb-0IP&_nc_gid=d2h6OQ4NsUSR1_kHlPB6QA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQ6QYBsf0QsuXSMExau_HRtPkvU59eHdPvMcTOgs8TZGw&oe=688285AF&_nc_sid=6ff7c8,Seguir,olimpionettooliveira 16 16 46 46 120 120 Olimpio netto oliveira Barros Monitorado pela mãe! Olimpio netto oliveira Barros Monitorado pela mãe!,16,16,46,,False,Pública
wrdivulgacoesparaiso.to,wrdivulgacoesparaiso.to,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/497781246_17905470684156465_8680314391715912149_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QHbXsx_cKnpaZ6BXByymWY6Wqn_8l_H7_q2lEGygJWlosFzeZarOiQqK7UMSuJ7nQo&_nc_ohc=2VkpEwGaVl4Q7kNvwFOApxE&_nc_gid=d2h6OQ4NsUSR1_kHlPB6QA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQZy8g8-QqIAK_Uz2MiJHfKA8n-zBYfW6rgHpQ6ho1WpQ&oe=6882A97C&_nc_sid=6ff7c8,Seguir,"www.instagram.com/wrdivulgacoesparaiso.to wrdivulgacoesparaiso.to 89 89 768 768 219 219 🇧🇷WR DIVULGAÇÕES / social mídia Publicidade/marketing Aumente sua presença no mercado com nossas soluções de comunicação, Especialista na divulgação de 🔰Empresa... mais Aumente sua presença no mercado com nossas soluções de comunicação, Especialista na divulgação de 🔰Empresa ... mais mais Seguido(a) por vanilsonmartins10 e alinesouza3980 vanilsonmartins10 alinesouza3980",89,89,768,,False,Pública
nilson_catarino,nilson_catarino,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/476448815_685243933854004_8275716245238424927_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHbXsx_cKnpaZ6BXByymWY6Wqn_8l_H7_q2lEGygJWlosFzeZarOiQqK7UMSuJ7nQo&_nc_ohc=PJvgkLQf0zQQ7kNvwHDq7x3&_nc_gid=d2h6OQ4NsUSR1_kHlPB6QA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRZc8tN5OLHwzgdER8qCG891vHJ5lmBiVpz-TcDASJjJg&oe=688290A8&_nc_sid=6ff7c8,Seguir,"nilson_catarino 135 135 1.587 1.587 1.351 1.351 Nilson Catarino 📍Paraíso-TO | Figura Pública 📢 Vereador | Empresário 🎓 Bacharel em Administração 🎓 Pós em Gestão Pública e Hospitalar 💍... mais 📍Paraíso-TO | Figura Pública 📢 Vereador | Empresário 🎓 Bacharel em Administração 🎓 Pós em Gestão Pública e Hospitalar 💍 ... mais mais Seguido(a) por jordanalogradoo, dra.paulajuca e outras 2 pessoas jordanalogradoo dra.paulajuca Visitas Momentos Aniversariantes Bom dia Destaques Visitas Momentos Aniversariantes Bom dia Destaques",135,135,1587,,False,Pública
amatea_pso,amatea_pso,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/469262072_1286919362438339_3672304600502335238_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QHbXsx_cKnpaZ6BXByymWY6Wqn_8l_H7_q2lEGygJWlosFzeZarOiQqK7UMSuJ7nQo&_nc_ohc=xpgvznlgKnMQ7kNvwFKGViZ&_nc_gid=d2h6OQ4NsUSR1_kHlPB6QA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRyp7UQSdzkRhtaCRj5CzjFuA3ZyPaVXLJ9eokGRihOEQ&oe=68828BCC&_nc_sid=6ff7c8,Seguir,"amatea_pso 62 62 497 497 173 173 AMATEA 🧩💙Associação de mães e amigos dos autistas de Paraíso do Tocantins ✨FICHA DE INSCRIÇÃO✨ 👇🏻👇🏻👇🏻 form.jotform.com/251343463124045 Seguido(a) por escolaestadualdeusamoraes, irmajulitaanexo e esc.raiodesol escolaestadualdeusamoraes irmajulitaanexo esc.raiodesol 1Caminhada 💙🖐🏾 Reunião 1Caminhada 💙🖐🏾 Reunião",62,62,497,,False,Pública
studio_anamartins3654,studio_anamartins3654,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/503514068_18229451926289338_3387996928827271696_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QHbXsx_cKnpaZ6BXByymWY6Wqn_8l_H7_q2lEGygJWlosFzeZarOiQqK7UMSuJ7nQo&_nc_ohc=4LgC9yX7qT0Q7kNvwGKZmmQ&_nc_gid=d2h6OQ4NsUSR1_kHlPB6QA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRj-Q4wYZka24ri4i6IgBRba1sMPUHN3nwPmv_RmTx79A&oe=6882B944&_nc_sid=6ff7c8,Seguir,,468,468,1274,,False,Erro inesperado
closetwomanparaiso,closetwomanparaiso,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/489454846_700723918966513_5742722155092211395_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHbXsx_cKnpaZ6BXByymWY6Wqn_8l_H7_q2lEGygJWlosFzeZarOiQqK7UMSuJ7nQo&_nc_ohc=pocoYy9lajEQ7kNvwEefkkl&_nc_gid=d2h6OQ4NsUSR1_kHlPB6QA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSQW2hspLzWEvjp4pRsA7wHLBEx7F7BsLM5ln1-SYRihg&oe=6882AF97&_nc_sid=6ff7c8,Seguir,"wa.me/5563992143708 closetwomanparaiso 187 187 910 910 1.389 1.389 Closet Woman Paraíso Moda feminina para todos os momentos, com novidades que renovam seu estilo toda semana. Seguido(a) por cmeivilani2024 e ivanylima_ cmeivilani2024 ivanylima_ Trend Alert Vitrine Pecuária 2025 Trend Alert Vitrine Pecuária 2025",187,187,910,,False,Pública
ligafemininaparaiso,ligafemininaparaiso,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/249866010_314910203346967_9025806296394148169_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QHbXsx_cKnpaZ6BXByymWY6Wqn_8l_H7_q2lEGygJWlosFzeZarOiQqK7UMSuJ7nQo&_nc_ohc=N_brkECjiywQ7kNvwFuVnv8&_nc_gid=d2h6OQ4NsUSR1_kHlPB6QA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQ02bbNATBMEWjGPf0H38qqe4dZbJswprKA_X2YHl011A&oe=688292F9&_nc_sid=6ff7c8,Seguir,,283,283,1128,,False,Erro inesperado
rubiassessoriacontabil,rubiassessoriacontabil,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/514475019_17986962275824250_51848456729362394_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QHbXsx_cKnpaZ6BXByymWY6Wqn_8l_H7_q2lEGygJWlosFzeZarOiQqK7UMSuJ7nQo&_nc_ohc=J3JRAXW3mFAQ7kNvwEhjnF2&_nc_gid=d2h6OQ4NsUSR1_kHlPB6QA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQSrBWTToF-VNpULrlNflvH_pILfjsFcpKR__bZkb52NQ&oe=68829D05&_nc_sid=6ff7c8,Seguir,,316,316,1225,,False,Erro inesperado
rafaelrodrigues4957,rafaelrodrigues4957,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/468441353_1274089953632030_9198981140451461614_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QHbXsx_cKnpaZ6BXByymWY6Wqn_8l_H7_q2lEGygJWlosFzeZarOiQqK7UMSuJ7nQo&_nc_ohc=fbKppJL_ey4Q7kNvwHu2cxB&_nc_gid=d2h6OQ4NsUSR1_kHlPB6QA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSr-2Ztr3OlIwqhTwMcl3dbNxYTklSNtfNjf5PdFsQSYw&oe=6882B3EB&_nc_sid=6ff7c8,Seguir,rafaelrodrigues4957 4 4 1.231 1.231 4.151 4.151 Rafael Rodrigues 📚Bacharelado em Sistemas de Informação - IFTO/ 2025 Músico 🎤🎶🎸 💒 Cristão 💡💻Designer gráfico Seguido(a) por dra.paulajuca dra.paulajuca,4,4,1231,https://www.threads.com/@rafaelrodrigues4957?xmt=AQF0J7TR5UrO6nccJ0OwA7zElKst0Hk25ujScMOVaVTSqBA,False,Pública
