username,nome_completo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes,classe
nutrivanessabrasil,nutrivanessabrasil,False,Seguir,1,dados_avancados_seguidores_enriquecido_edianemarinho_.csv,2025-08-28,2,nutricionista
tassiacoelho_nutri,tassiacoelho_nutri,False,Seguir,1,dados_avancados_seguidores_enriquecido_edianemarinho_.csv,2025-08-28,2,nutricionista
nutrianielygurgel,nutrianielygurgel,False,Seguir,1,dados_avancados_seguidores_enriquecido_edianemarinho_.csv,2025-08-28,2,nutricionista
daniellereisnutri,daniellereisnutri,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,nutricionista
cuidarenutrirhc,cuidarenutrirhc,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,nutricionista
rozilda_nd_nutricionista,rozilda_nd_nutricionista,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,nutricionista
dilfernandesnutri,dilfernandesnutri,False,Seguir,1,seguidores_enriquecido_implantus.co.csv,2025-08-28,1,nutricionista
tarickvictor_personutri,tarickvictor_personutri,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,nutricionista
nutridrdourado,nutridrdourado,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,nutricionista
desativadonutricaio,desativadonutricaio,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,nutricionista
dicadasnutris,dicadasnutris,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,nutricionista
thaisrodrigues_personal,thaisrodrigues_personal,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,8,personal_trainer
fernandoestevestreinador,fernandoestevestreinador,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
debora.oliveira.personal,debora.oliveira.personal,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
treinadora_lori,treinadora_lori,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
personalsantanafitness,personalsantanafitness,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
giantreinador,giantreinador,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
_kevinpersonal,_kevinpersonal,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
treinadororlandodosanjos.tkd,treinadororlandodosanjos.tkd,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
rodrigonascimentotreinador,rodrigonascimentotreinador,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
fernandojost_treinador,fernandojost_treinador,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
personaltrainerthiagovieira,personaltrainerthiagovieira,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
davidmarquespersonal,davidmarquespersonal,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
personalfight.ezequielsilva,personalfight.ezequielsilva,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
edvaldo.personal,edvaldo.personal,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
liliancordeiropersonal,liliancordeiropersonal,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
isabellaalvespersonal,isabellaalvespersonal,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
marcoriciardipersonal,marcoriciardipersonal,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
lucianodeopersonal,lucianodeopersonal,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
brunolincktreinador,brunolincktreinador,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
feliz_personal,feliz_personal,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
marloncarvalhopersonal,marloncarvalhopersonal,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
jorgefernandes_personal,jorgefernandes_personal,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
treinador_alexsanderprestes,treinador_alexsanderprestes,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
luziakarenpersonal,luziakarenpersonal,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
kekehpersonal,kekehpersonal,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
nailtoncarneiro_personal,nailtoncarneiro_personal,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
eduardo_almeidapersonal,,False,,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
vitor.mesquita_personal,,False,,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,personal_trainer
gilberto_treinador,gilberto_treinador,False,Seguir,1,curtidas_completo_clinicadraleticiakarolline.csv,2025-08-28,5,personal_trainer
treinadora_rose,treinadora_rose,False,Seguir,1,curtidas_completo_clinicadraleticiakarolline.csv,2025-08-28,1,personal_trainer
leaorafit.personal,leaorafit.personal,False,Seguir,1,curtidas_completo_dra.carolcabrall.csv,2025-08-28,2,personal_trainer
barbaraalves_personal,barbaraalves_personal,False,Seguir,1,curtidas_completo_edianemarinho_.csv,2025-08-28,1,personal_trainer
personalfinanceiro,personalfinanceiro,False,Seguir,1,curtidas_completo_sebraeto.csv,2025-08-28,2,personal_trainer
diogenesgoncalvesstreinador,diogenesgoncalvesstreinador,False,Seguir,1,curtidas_completo_sebraeto.csv,2025-08-28,5,personal_trainer
jolianypersonal,jolianypersonal,False,Seguir,1,curtidas_completo_sebraeto.csv,2025-08-28,2,personal_trainer
erivania_costa_personal,erivania_costa_personal,False,Seguir,1,curtidas_tratado_confresa_vila_rica_sao_felix_MT.csv,2025-08-28,1,personal_trainer
lisdocespersonalizados,lisdocespersonalizados,False,Seguir,1,curtidas_tratado_confresa_vila_rica_sao_felix_MT.csv,2025-08-28,1,personal_trainer
karandapersonalizadosoficial,karandapersonalizadosoficial,False,Seguir,1,curtidas_tratado_confresa_vila_rica_sao_felix_MT.csv,2025-08-28,1,personal_trainer
jspersonalizados2023,jspersonalizados2023,False,Seguir,1,curtidas_tratado_confresa_vila_rica_sao_felix_MT.csv,2025-08-28,1,personal_trainer
tiostenio_personal,,False,,1,curtidas_tratado_confresa_vila_rica_sao_felix_MT.csv,2025-08-28,1,personal_trainer
mimosateliepersonaliza,mimosateliepersonaliza,False,Seguir,1,curtidas_tratado_confresa_vila_rica_sao_felix_MT.csv,2025-08-28,1,personal_trainer
personal_matheusmariano,personal_matheusmariano,False,Seguir,1,curtidas_tratado_confresa_vila_rica_sao_felix_MT.csv,2025-08-28,1,personal_trainer
arte_fina_personalizados,arte_fina_personalizados,False,Seguir,1,curtidas_tratado_confresa_vila_rica_sao_felix_MT.csv,2025-08-28,1,personal_trainer
anselmotavares_personal,anselmotavares_personal,False,Seguir,1,curtidas_tratado_confresa_vila_rica_sao_felix_MT.csv,2025-08-28,1,personal_trainer
gustavopersonal94,Gustavopersonal94,False,Seguir,1,dados_avancados_seguidores_enriquecido_acipparaiso copy.csv,2025-08-28,4,personal_trainer
willian.andrade_personal,Willian.Andrade_Personal,False,Seguir,1,dados_avancados_seguidores_enriquecido_acipparaiso copy.csv,2025-08-28,4,personal_trainer
crislopes.personalizados,Crislopes.Personalizados,False,Seguir,1,dados_avancados_seguidores_enriquecido_acipparaiso copy.csv,2025-08-28,4,personal_trainer
personalfestto,Personalfestto,False,Seguir,1,dados_avancados_seguidores_enriquecido_acipparaiso copy.csv,2025-08-28,4,personal_trainer
elianetreinadora,Elianetreinadora,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,personal_trainer
romulosocrates.personal,Romulosocrates.Personal,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,personal_trainer
pedrosantospersonal,Pedrosantospersonal,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,3,personal_trainer
suhpersonalizados_09,Suhpersonalizados_09,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,personal_trainer
nuvemdeamorpersonalizados,Nuvemdeamorpersonalizados,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,personal_trainer
moda_compersonalidade,moda_compersonalidade,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,personal_trainer
joseclaudio_treinador,joseclaudio_treinador,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,personal_trainer
foryoupersonalize,foryoupersonalize,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,personal_trainer
aurora__personalizados,aurora__personalizados,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,personal_trainer
hellenpersonalizadospso,hellenpersonalizadospso,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,personal_trainer
lacasa_de_papelpersonalizados,lacasa_de_papelpersonalizados,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,personal_trainer
personal_alinesilva,personal_alinesilva,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,personal_trainer
anna.baloes_personalizados,anna.baloes_personalizados,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,personal_trainer
carollborges_personal,carollborges_personal,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,personal_trainer
deboraviana.personalizados,deboraviana.personalizados,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,personal_trainer
jeusivampersonalizados,jeusivampersonalizados,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,personal_trainer
roseanealvespersonal_gomes1234,roseanealvespersonal_gomes1234,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,personal_trainer
rvan_personal,rvan_personal,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,personal_trainer
jorgepersonal.pmw,jorgepersonal.pmw,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,personal_trainer
clecipersonaliza,clecipersonaliza,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,personal_trainer
lusennapersonal,lusennapersonal,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,personal_trainer
personal_diego_mengoni,personal_diego_mengoni,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,personal_trainer
personalizadostiaday,personalizadostiaday,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,personal_trainer
valdirbmpersonal,valdirbmpersonal,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,personal_trainer
treinadorabreu,treinadorabreu,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,personal_trainer
dudaf_personal,dudaf_personal,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,personal_trainer
clayton.personal,clayton.personal,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,personal_trainer
parkortopediapilates,Parkortopediapilates,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,pilates
iarastudiodepilates,Iarastudiodepilates,False,Seguir,1,dados_avancados_seguidores_enriquecido_clinicadraleticiakarolline.csv,2025-08-28,2,pilates
studiopilates_denise_araujo,studiopilates_denise_araujo,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,pilates
psicologamikaellenrenata,psicologamikaellenrenata,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,psicologo
anacarolinepsicologa,,False,,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,psicologo
psicologodiegosilva,psicologodiegosilva,False,Seguir,1,curtidas_completo_cbtkd.oficial.csv,2025-08-28,1,psicologo
cristiane_torres_psicologa,cristiane_torres_psicologa,False,Seguir,1,curtidas_completo_clinicadraleticiakarolline.csv,2025-08-28,5,psicologo
rejanedionizio.psicologa,rejanedionizio.psicologa,False,Seguir,1,curtidas_completo_clinicadraleticiakarolline.csv,2025-08-28,1,psicologo
sivanildopsicologo,sivanildopsicologo,False,Seguir,1,curtidas_completo_sebraeto.csv,2025-08-28,2,psicologo
mariarosildapsicologa,mariarosildapsicologa,False,Seguir,1,dados_avancados_seguidores_enriquecido_edianemarinho_.csv,2025-08-28,2,psicologo
psicologacleusienemota,psicologacleusienemota,False,Seguir,1,dados_avancados_seguidores_enriquecido_edianemarinho_.csv,2025-08-28,3,psicologo
amandatavares_psicologa,amandatavares_psicologa,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,psicologo
resiliencepsicologas,resiliencepsicologas,False,Seguir,1,seguidores_enriquecido_edianemarinho_.csv,2025-08-28,1,psicologo
psicologapaulamikaella,psicologapaulamikaella,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,psicologo
psicologaludimilaalves,psicologaludimilaalves,False,Seguir,1,seguidores_enriquecido_fisiocep.csv,2025-08-28,1,psicologo
psicologa_amandam,psicologa_amandam,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,psicologo
wagner_psicologo1,wagner_psicologo1,False,Seguir,1,seguidores_enriquecido_souto.barbearia.csv,2025-08-28,1,psicologo
